************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 01/15/2025 15:50:51
Simulation start date: 01/01/2018
Simulation end date: 12/31/2018
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2018 Cotton, 100%irrigation treatment
************************************************************************
Year-DOY  Year  DOY  DOW      Date  ETref  tKcb   Kcb     h Kcmax    fc    fw   few      De    Kr    Ke      E     DPe    Kc    ETc     TAW TAWrmax    TAWb    Zr     p     RAW    Ks Kcadj ETcadj      T      DP    Dinc      Dr     fDr   Drmax  fDrmax      Db     fDb   Irrig IrrLoss    Rain  Runoff  Year  DOY  DOW      Date
2018-027  2018  027  Sat  01/27/18  0.050 0.740 0.740 2.800 1.259 0.063 1.000 0.937   0.028 1.000 0.519  0.026   9.041 1.259  0.063 104.860 -99.999 -99.999 0.980 0.697  73.138 1.000 1.259  0.063  0.037   9.037 -99.999   0.000   0.000 -99.999 -99.999 -99.999 -99.999   8.600   0.000   0.500   0.000  2018  027  Sat  01/27/18
2018-028  2018  028  Sun  01/28/18  0.100 0.780 0.780 3.100 1.261 0.078 1.000 0.922   0.052 1.000 0.481  0.048  10.072 1.261  0.126 118.770 -99.999 -99.999 1.110 0.695  82.540 1.000 1.261  0.126  0.078   9.974 -99.999   0.000   0.000 -99.999 -99.999 -99.999 -99.999   9.600   0.000   0.500   0.000  2018  028  Sun  01/28/18
2018-029  2018  029  Mon  01/29/18  0.110 0.820 0.820 3.400 1.262 0.096 1.000 0.904   0.054 1.000 0.442  0.049  19.148 1.262  0.139 132.680 -99.999 -99.999 1.240 0.694  92.139 1.000 1.262  0.139  0.090  19.061 -99.999   0.000   0.000 -99.999 -99.999 -99.999 -99.999  18.700   0.000   0.500   0.000  2018  029  Mon  01/29/18
2018-030  2018  030  Tue  01/30/18  0.130 0.860 0.860 3.700 1.264 0.117 1.000 0.883   0.059 1.000 0.404  0.053  14.146 1.264  0.164 146.590 -99.999 -99.999 1.370 0.693 101.650 1.000 1.264  0.164  0.112  14.036 -99.999   0.000   0.000 -99.999 -99.999 -99.999 -99.999  13.700   0.000   0.500   0.000  2018  030  Tue  01/30/18
2018-031  2018  031  Wed  01/31/18  0.420 0.900 0.900 4.000 1.265 0.143 1.000 0.857   0.179 1.000 0.365  0.153  28.241 1.265  0.531 160.500 -99.999 -99.999 1.500 0.679 108.938 1.000 1.265  0.531  0.378  27.769 -99.999   0.000   0.000 -99.999 -99.999 -99.999 -99.999  27.800   0.000   0.500   0.000  2018  031  Wed  01/31/18
2018-032  2018  032  Thu  02/01/18  0.190 0.900 0.900 4.000 1.265 0.143 1.000 0.857   0.081 1.000 0.365  0.069  11.121 1.265  0.240 160.500 -99.999 -99.999 1.500 0.690 110.806 1.000 1.265  0.240  0.171  11.060 -99.999   0.000   0.000 -99.999 -99.999 -99.999 -99.999  10.800   0.000   0.500   0.000  2018  032  Thu  02/01/18
2018-033  2018  033  Fri  02/02/18  0.290 0.900 0.900 4.000 1.265 0.143 1.000 0.857   0.124 1.000 0.365  0.106  22.519 1.265  0.367 160.500 -99.999 -99.999 1.500 0.685 109.994 1.000 1.265  0.367  0.261  22.233 -99.999   0.000   0.000 -99.999 -99.999 -99.999 -99.999  22.100   0.000   0.500   0.000  2018  033  Fri  02/02/18
2018-034  2018  034  Sat  02/03/18  0.360 0.900 0.900 4.000 1.265 0.143 1.000 0.857   0.153 1.000 0.365  0.132  26.076 1.265  0.456 160.500 -99.999 -99.999 1.500 0.682 109.425 1.000 1.265  0.456  0.324  25.744 -99.999   0.000   0.000 -99.999 -99.999 -99.999 -99.999  25.700   0.000   0.500   0.000  2018  034  Sat  02/03/18
2018-035  2018  035  Sun  02/04/18  2.250 0.900 0.900 4.000 1.276 0.137 1.000 0.863   0.979 1.000 0.376  0.845   5.447 1.276  2.870 160.500 -99.999 -99.999 1.500 0.585  93.924 1.000 1.276  2.870  2.025   2.730 -99.999   0.000   0.000 -99.999 -99.999 -99.999 -99.999   5.100   0.000   0.500   0.000  2018  035  Sun  02/04/18
2018-036  2018  036  Mon  02/05/18  0.460 0.900 0.900 4.000 1.265 0.143 1.000 0.857   0.196 1.000 0.365  0.168  40.521 1.265  0.582 160.500 -99.999 -99.999 1.500 0.677 108.613 1.000 1.265  0.582  0.414  40.918 -99.999   0.000   0.000 -99.999 -99.999 -99.999 -99.999  41.000   0.000   0.500   0.000  2018  036  Mon  02/05/18
